Sensor;Wavelength;Average;Band;BandNumber
L1 MSS;0.45;0;Green;4
L1 MSS;0.451;0;Green;4
L1 MSS;0.452;0;Green;4
L1 MSS;0.453;0.001368457;Green;4
L1 MSS;0.454;0.001710571;Green;4
L1 MSS;0.455;0.003763257;Green;4
L1 MSS;0.456;0.004618543;Green;4
L1 MSS;0.457;0.003694834;Green;4
L1 MSS;0.458;0.003250086;Green;4
L1 MSS;0.459;0.003250086;Green;4
L1 MSS;0.46;0.003421143;Green;4
L1 MSS;0.461;0.0035922;Green;4
L1 MSS;0.462;0.003763257;Green;4
L1 MSS;0.463;0.003934314;Green;4
L1 MSS;0.464;0.004105371;Green;4
L1 MSS;0.465;0.004105371;Green;4
L1 MSS;0.466;0.004276428;Green;4
L1 MSS;0.467;0.004276428;Green;4
L1 MSS;0.468;0.004447485;Green;4
L1 MSS;0.469;0.004447485;Green;4
L1 MSS;0.47;0.004618543;Green;4
L1 MSS;0.471;0.004618543;Green;4
L1 MSS;0.472;0.004960657;Green;4
L1 MSS;0.473;0.0047896;Green;4
L1 MSS;0.474;0.004960657;Green;4
L1 MSS;0.475;0.005131714;Green;4
L1 MSS;0.476;0.005302771;Green;4
L1 MSS;0.477;0.005644885;Green;4
L1 MSS;0.478;0.006671228;Green;4
L1 MSS;0.479;0.0083818;Green;4
L1 MSS;0.48;0.010092371;Green;4
L1 MSS;0.481;0.012658228;Green;4
L1 MSS;0.482;0.017447828;Green;4
L1 MSS;0.483;0.023092713;Green;4
L1 MSS;0.484;0.034211427;Green;4
L1 MSS;0.485;0.048580226;Green;4
L1 MSS;0.486;0.058672597;Green;4
L1 MSS;0.487;0.080738967;Green;4
L1 MSS;0.488;0.098186794;Green;4
L1 MSS;0.489;0.109305508;Green;4
L1 MSS;0.49;0.134793021;Green;4
L1 MSS;0.491;0.160964762;Green;4
L1 MSS;0.492;0.188504961;Green;4
L1 MSS;0.493;0.211426616;Green;4
L1 MSS;0.494;0.235545672;Green;4
L1 MSS;0.495;0.258296271;Green;4
L1 MSS;0.496;0.280875813;Green;4
L1 MSS;0.497;0.302429011;Green;4
L1 MSS;0.498;0.328087581;Green;4
L1 MSS;0.499;0.350496066;Green;4
L1 MSS;0.5;0.373588779;Green;4
L1 MSS;0.501;0.410023948;Green;4
L1 MSS;0.502;0.445945946;Green;4
L1 MSS;0.503;0.474170373;Green;4
L1 MSS;0.504;0.503934314;Green;4
L1 MSS;0.505;0.542764283;Green;4
L1 MSS;0.506;0.579199453;Green;4
L1 MSS;0.507;0.607594937;Green;4
L1 MSS;0.508;0.648477592;Green;4
L1 MSS;0.509;0.682860075;Green;4
L1 MSS;0.51;0.69808416;Green;4
L1 MSS;0.511;0.725111187;Green;4
L1 MSS;0.512;0.7565857;Green;4
L1 MSS;0.513;0.777967841;Green;4
L1 MSS;0.514;0.80311324;Green;4
L1 MSS;0.515;0.818337325;Green;4
L1 MSS;0.516;0.830824495;Green;4
L1 MSS;0.517;0.848272323;Green;4
L1 MSS;0.518;0.865378036;Green;4
L1 MSS;0.519;0.874786179;Green;4
L1 MSS;0.52;0.889668149;Green;4
L1 MSS;0.521;0.902839548;Green;4
L1 MSS;0.522;0.915839891;Green;4
L1 MSS;0.523;0.926958604;Green;4
L1 MSS;0.524;0.935682518;Green;4
L1 MSS;0.525;0.944577489;Green;4
L1 MSS;0.526;0.950222374;Green;4
L1 MSS;0.527;0.955011974;Green;4
L1 MSS;0.528;0.959288402;Green;4
L1 MSS;0.529;0.963735888;Green;4
L1 MSS;0.53;0.967670202;Green;4
L1 MSS;0.531;0.970920287;Green;4
L1 MSS;0.532;0.973486144;Green;4
L1 MSS;0.533;0.974512487;Green;4
L1 MSS;0.534;0.976394116;Green;4
L1 MSS;0.535;0.97793363;Green;4
L1 MSS;0.536;0.978104687;Green;4
L1 MSS;0.537;0.979473144;Green;4
L1 MSS;0.538;0.980499487;Green;4
L1 MSS;0.539;0.982894287;Green;4
L1 MSS;0.54;0.983749572;Green;4
L1 MSS;0.541;0.985118029;Green;4
L1 MSS;0.542;0.986657544;Green;4
L1 MSS;0.543;0.988710229;Green;4
L1 MSS;0.544;0.989223401;Green;4
L1 MSS;0.545;0.990420801;Green;4
L1 MSS;0.546;0.991960315;Green;4
L1 MSS;0.547;0.993499829;Green;4
L1 MSS;0.548;0.994355115;Green;4
L1 MSS;0.549;0.995723572;Green;4
L1 MSS;0.55;0.996236743;Green;4
L1 MSS;0.551;0.996578857;Green;4
L1 MSS;0.552;0.996920972;Green;4
L1 MSS;0.553;0.999315771;Green;4
L1 MSS;0.554;1;Green;4
L1 MSS;0.555;0.999486829;Green;4
L1 MSS;0.556;0.998460486;Green;4
L1 MSS;0.557;0.998460486;Green;4
L1 MSS;0.558;0.999657886;Green;4
L1 MSS;0.559;0.997947314;Green;4
L1 MSS;0.56;0.997092029;Green;4
L1 MSS;0.561;0.993841943;Green;4
L1 MSS;0.562;0.991105029;Green;4
L1 MSS;0.563;0.988026001;Green;4
L1 MSS;0.564;0.984604858;Green;4
L1 MSS;0.565;0.980157373;Green;4
L1 MSS;0.566;0.975367773;Green;4
L1 MSS;0.567;0.969209716;Green;4
L1 MSS;0.568;0.963906945;Green;4
L1 MSS;0.569;0.959459459;Green;4
L1 MSS;0.57;0.95466986;Green;4
L1 MSS;0.571;0.950393431;Green;4
L1 MSS;0.572;0.945261717;Green;4
L1 MSS;0.573;0.941840575;Green;4
L1 MSS;0.574;0.936537804;Green;4
L1 MSS;0.575;0.93260349;Green;4
L1 MSS;0.576;0.93020869;Green;4
L1 MSS;0.577;0.929695518;Green;4
L1 MSS;0.578;0.929182347;Green;4
L1 MSS;0.579;0.926958604;Green;4
L1 MSS;0.58;0.927642833;Green;4
L1 MSS;0.581;0.923366404;Green;4
L1 MSS;0.582;0.918405748;Green;4
L1 MSS;0.583;0.913616148;Green;4
L1 MSS;0.584;0.907971262;Green;4
L1 MSS;0.585;0.89976052;Green;4
L1 MSS;0.586;0.889839206;Green;4
L1 MSS;0.587;0.873246664;Green;4
L1 MSS;0.588;0.868457065;Green;4
L1 MSS;0.589;0.84964078;Green;4
L1 MSS;0.59;0.836982552;Green;4
L1 MSS;0.591;0.821416353;Green;4
L1 MSS;0.592;0.804481697;Green;4
L1 MSS;0.593;0.778994184;Green;4
L1 MSS;0.594;0.7541909;Green;4
L1 MSS;0.595;0.722716387;Green;4
L1 MSS;0.596;0.703729046;Green;4
L1 MSS;0.597;0.679781047;Green;4
L1 MSS;0.598;0.648135477;Green;4
L1 MSS;0.599;0.611700308;Green;4
L1 MSS;0.6;0.579199453;Green;4
L1 MSS;0.601;0.533698255;Green;4
L1 MSS;0.602;0.506158057;Green;4
L1 MSS;0.603;0.470065002;Green;4
L1 MSS;0.604;0.40574752;Green;4
L1 MSS;0.605;0.368628122;Green;4
L1 MSS;0.606;0.326548067;Green;4
L1 MSS;0.607;0.301402668;Green;4
L1 MSS;0.608;0.262572699;Green;4
L1 MSS;0.609;0.230242901;Green;4
L1 MSS;0.61;0.194149846;Green;4
L1 MSS;0.611;0.173280876;Green;4
L1 MSS;0.612;0.149503934;Green;4
L1 MSS;0.613;0.132056107;Green;4
L1 MSS;0.614;0.122819022;Green;4
L1 MSS;0.615;0.111700308;Green;4
L1 MSS;0.616;0.103147451;Green;4
L1 MSS;0.617;0.095963052;Green;4
L1 MSS;0.618;0.087410195;Green;4
L1 MSS;0.619;0.079883681;Green;4
L1 MSS;0.62;0.075436196;Green;4
L1 MSS;0.621;0.069962367;Green;4
L1 MSS;0.622;0.065856996;Green;4
L1 MSS;0.623;0.062606911;Green;4
L1 MSS;0.624;0.058843654;Green;4
L1 MSS;0.625;0.055764625;Green;4
L1 MSS;0.626;0.05251454;Green;4
L1 MSS;0.627;0.049777626;Green;4
L1 MSS;0.628;0.046356483;Green;4
L1 MSS;0.629;0.04293534;Green;4
L1 MSS;0.63;0.040198426;Green;4
L1 MSS;0.631;0.036777284;Green;4
L1 MSS;0.632;0.034724598;Green;4
L1 MSS;0.633;0.032500855;Green;4
L1 MSS;0.634;0.031303455;Green;4
L1 MSS;0.635;0.028566541;Green;4
L1 MSS;0.636;0.026513856;Green;4
L1 MSS;0.637;0.024290113;Green;4
L1 MSS;0.638;0.02206637;Green;4
L1 MSS;0.639;0.020526856;Green;4
L1 MSS;0.64;0.020184742;Green;4
L1 MSS;0.641;0.018816285;Green;4
L1 MSS;0.642;0.01727677;Green;4
L1 MSS;0.643;0.015395142;Green;4
L1 MSS;0.644;0.014026685;Green;4
L1 MSS;0.645;0.012658228;Green;4
L1 MSS;0.646;0.011802942;Green;4
L1 MSS;0.647;0.010947657;Green;4
L1 MSS;0.648;0.009921314;Green;4
L1 MSS;0.649;0.009408142;Green;4
L1 MSS;0.65;0.008210742;Green;4
L1 MSS;0.651;0.007013342;Green;4
L1 MSS;0.652;0.006568594;Green;4
L1 MSS;0.653;0.004926445;Green;4
L1 MSS;0.654;0.003284297;Green;4
L1 MSS;0.655;0.00287376;Green;4
L1 MSS;0.656;0.003335614;Green;4
L1 MSS;0.657;0.003079028;Green;4
L1 MSS;0.658;0.001539514;Green;4
L1 MSS;0.659;0.001710571;Green;4
L1 MSS;0.66;0.001026343;Green;4
L1 MSS;0.661;0.000684229;Green;4
L1 MSS;0.662;0.000684229;Green;4
L1 MSS;0.663;0.000513171;Green;4
L1 MSS;0.664;0.000513171;Green;4
L1 MSS;0.665;0;Green;4
L1 MSS;0.666;0;Green;4
L1 MSS;0.667;0;Green;4
L1 MSS;0.668;0;Green;4
L1 MSS;0.669;0;Green;4
L1 MSS;0.67;0;Green;4
L1 MSS;0.671;0;Green;4
L1 MSS;0.55;0;Red;5
L1 MSS;0.551;0;Red;5
L1 MSS;0.552;0.000511509;Red;5
L1 MSS;0.553;0.001790281;Red;5
L1 MSS;0.554;0.002813299;Red;5
L1 MSS;0.555;0.00511509;Red;5
L1 MSS;0.556;0.008695652;Red;5
L1 MSS;0.557;0.010230179;Red;5
L1 MSS;0.558;0.010230179;Red;5
L1 MSS;0.559;0.010230179;Red;5
L1 MSS;0.56;0.010230179;Red;5
L1 MSS;0.561;0.010230179;Red;5
L1 MSS;0.562;0.010230179;Red;5
L1 MSS;0.563;0.010230179;Red;5
L1 MSS;0.564;0.010230179;Red;5
L1 MSS;0.565;0.010230179;Red;5
L1 MSS;0.566;0.010230179;Red;5
L1 MSS;0.567;0.010230179;Red;5
L1 MSS;0.568;0.010485934;Red;5
L1 MSS;0.569;0.011253197;Red;5
L1 MSS;0.57;0.012276215;Red;5
L1 MSS;0.571;0.012276215;Red;5
L1 MSS;0.572;0.012276215;Red;5
L1 MSS;0.573;0.009820972;Red;5
L1 MSS;0.574;0.009820972;Red;5
L1 MSS;0.575;0.009616368;Red;5
L1 MSS;0.576;0.009616368;Red;5
L1 MSS;0.577;0.009207161;Red;5
L1 MSS;0.578;0.010571185;Red;5
L1 MSS;0.579;0.011935209;Red;5
L1 MSS;0.58;0.01312873;Red;5
L1 MSS;0.581;0.015345269;Red;5
L1 MSS;0.582;0.02114237;Red;5
L1 MSS;0.583;0.02455243;Red;5
L1 MSS;0.584;0.030349531;Red;5
L1 MSS;0.585;0.03716965;Red;5
L1 MSS;0.586;0.045183291;Red;5
L1 MSS;0.587;0.055924979;Red;5
L1 MSS;0.588;0.062745098;Red;5
L1 MSS;0.589;0.072293265;Red;5
L1 MSS;0.59;0.08456948;Red;5
L1 MSS;0.591;0.092753623;Red;5
L1 MSS;0.592;0.107757886;Red;5
L1 MSS;0.593;0.124126172;Red;5
L1 MSS;0.594;0.143734015;Red;5
L1 MSS;0.595;0.157885763;Red;5
L1 MSS;0.596;0.17544757;Red;5
L1 MSS;0.597;0.198124467;Red;5
L1 MSS;0.598;0.216368286;Red;5
L1 MSS;0.599;0.245524297;Red;5
L1 MSS;0.6;0.276726343;Red;5
L1 MSS;0.601;0.310997442;Red;5
L1 MSS;0.602;0.356692242;Red;5
L1 MSS;0.603;0.404603581;Red;5
L1 MSS;0.604;0.459164535;Red;5
L1 MSS;0.605;0.513043478;Red;5
L1 MSS;0.606;0.547485081;Red;5
L1 MSS;0.607;0.579369139;Red;5
L1 MSS;0.608;0.635464621;Red;5
L1 MSS;0.609;0.672804774;Red;5
L1 MSS;0.61;0.714578005;Red;5
L1 MSS;0.611;0.745950554;Red;5
L1 MSS;0.612;0.767945439;Red;5
L1 MSS;0.613;0.792497869;Red;5
L1 MSS;0.614;0.817050298;Red;5
L1 MSS;0.615;0.837681159;Red;5
L1 MSS;0.616;0.855754476;Red;5
L1 MSS;0.617;0.877237852;Red;5
L1 MSS;0.618;0.889514066;Red;5
L1 MSS;0.619;0.904177323;Red;5
L1 MSS;0.62;0.914578005;Red;5
L1 MSS;0.621;0.924978687;Red;5
L1 MSS;0.622;0.93657289;Red;5
L1 MSS;0.623;0.949531117;Red;5
L1 MSS;0.624;0.956692242;Red;5
L1 MSS;0.625;0.966240409;Red;5
L1 MSS;0.626;0.970673487;Red;5
L1 MSS;0.627;0.974424552;Red;5
L1 MSS;0.628;0.977664109;Red;5
L1 MSS;0.629;0.982097187;Red;5
L1 MSS;0.63;0.985677749;Red;5
L1 MSS;0.631;0.988235294;Red;5
L1 MSS;0.632;0.99028133;Red;5
L1 MSS;0.633;0.992327366;Red;5
L1 MSS;0.634;0.994714408;Red;5
L1 MSS;0.635;0.99658994;Red;5
L1 MSS;0.636;0.997612958;Red;5
L1 MSS;0.637;0.998635976;Red;5
L1 MSS;0.638;0.999147485;Red;5
L1 MSS;0.639;0.999147485;Red;5
L1 MSS;0.64;0.999317988;Red;5
L1 MSS;0.641;1;Red;5
L1 MSS;0.642;1;Red;5
L1 MSS;0.643;0.998635976;Red;5
L1 MSS;0.644;0.99829497;Red;5
L1 MSS;0.645;0.998635976;Red;5
L1 MSS;0.646;0.995907928;Red;5
L1 MSS;0.647;0.994543905;Red;5
L1 MSS;0.648;0.993861893;Red;5
L1 MSS;0.649;0.992497869;Red;5
L1 MSS;0.65;0.987723785;Red;5
L1 MSS;0.651;0.981415175;Red;5
L1 MSS;0.652;0.978005115;Red;5
L1 MSS;0.653;0.976470588;Red;5
L1 MSS;0.654;0.973401535;Red;5
L1 MSS;0.655;0.968968457;Red;5
L1 MSS;0.656;0.96402387;Red;5
L1 MSS;0.657;0.958226769;Red;5
L1 MSS;0.658;0.953282182;Red;5
L1 MSS;0.659;0.948849105;Red;5
L1 MSS;0.66;0.9428815;Red;5
L1 MSS;0.661;0.935890878;Red;5
L1 MSS;0.662;0.93026428;Red;5
L1 MSS;0.663;0.92514919;Red;5
L1 MSS;0.664;0.919693095;Red;5
L1 MSS;0.665;0.914748508;Red;5
L1 MSS;0.666;0.906905371;Red;5
L1 MSS;0.667;0.901619778;Red;5
L1 MSS;0.668;0.895652174;Red;5
L1 MSS;0.669;0.889684569;Red;5
L1 MSS;0.67;0.885251492;Red;5
L1 MSS;0.671;0.880647911;Red;5
L1 MSS;0.672;0.876044331;Red;5
L1 MSS;0.673;0.87144075;Red;5
L1 MSS;0.674;0.868030691;Red;5
L1 MSS;0.675;0.864450128;Red;5
L1 MSS;0.676;0.862915601;Red;5
L1 MSS;0.677;0.860869565;Red;5
L1 MSS;0.678;0.858994032;Red;5
L1 MSS;0.679;0.857800512;Red;5
L1 MSS;0.68;0.857630009;Red;5
L1 MSS;0.681;0.857630009;Red;5
L1 MSS;0.682;0.8571185;Red;5
L1 MSS;0.683;0.854390452;Red;5
L1 MSS;0.684;0.852344416;Red;5
L1 MSS;0.685;0.850980392;Red;5
L1 MSS;0.686;0.850639386;Red;5
L1 MSS;0.687;0.849445865;Red;5
L1 MSS;0.688;0.846376812;Red;5
L1 MSS;0.689;0.841432225;Red;5
L1 MSS;0.69;0.837340153;Red;5
L1 MSS;0.691;0.831372549;Red;5
L1 MSS;0.692;0.821653879;Red;5
L1 MSS;0.693;0.812787724;Red;5
L1 MSS;0.694;0.802216539;Red;5
L1 MSS;0.695;0.780733163;Red;5
L1 MSS;0.696;0.750895141;Red;5
L1 MSS;0.697;0.729923274;Red;5
L1 MSS;0.698;0.697186701;Red;5
L1 MSS;0.699;0.649957374;Red;5
L1 MSS;0.7;0.599147485;Red;5
L1 MSS;0.701;0.472463768;Red;5
L1 MSS;0.702;0.425575448;Red;5
L1 MSS;0.703;0.399488491;Red;5
L1 MSS;0.704;0.369820972;Red;5
L1 MSS;0.705;0.345098039;Red;5
L1 MSS;0.706;0.310144928;Red;5
L1 MSS;0.707;0.287638534;Red;5
L1 MSS;0.708;0.254049446;Red;5
L1 MSS;0.709;0.221483376;Red;5
L1 MSS;0.71;0.196248934;Red;5
L1 MSS;0.711;0.163853367;Red;5
L1 MSS;0.712;0.138959932;Red;5
L1 MSS;0.713;0.124808184;Red;5
L1 MSS;0.714;0.116794544;Red;5
L1 MSS;0.715;0.105029838;Red;5
L1 MSS;0.716;0.099232737;Red;5
L1 MSS;0.717;0.09258312;Red;5
L1 MSS;0.718;0.085933504;Red;5
L1 MSS;0.719;0.081329923;Red;5
L1 MSS;0.72;0.076214834;Red;5
L1 MSS;0.721;0.071781756;Red;5
L1 MSS;0.722;0.067519182;Red;5
L1 MSS;0.723;0.063256607;Red;5
L1 MSS;0.724;0.059164535;Red;5
L1 MSS;0.725;0.055924979;Red;5
L1 MSS;0.726;0.053367434;Red;5
L1 MSS;0.727;0.050639386;Red;5
L1 MSS;0.728;0.047399829;Red;5
L1 MSS;0.729;0.044330776;Red;5
L1 MSS;0.73;0.041602728;Red;5
L1 MSS;0.731;0.039727195;Red;5
L1 MSS;0.732;0.037510656;Red;5
L1 MSS;0.733;0.035805627;Red;5
L1 MSS;0.734;0.033930094;Red;5
L1 MSS;0.735;0.031202046;Red;5
L1 MSS;0.736;0.028985507;Red;5
L1 MSS;0.737;0.027791986;Red;5
L1 MSS;0.738;0.026086957;Red;5
L1 MSS;0.739;0.024722933;Red;5
L1 MSS;0.74;0.023358909;Red;5
L1 MSS;0.741;0.021483376;Red;5
L1 MSS;0.742;0.019948849;Red;5
L1 MSS;0.743;0.018755328;Red;5
L1 MSS;0.744;0.017561807;Red;5
L1 MSS;0.745;0.016368286;Red;5
L1 MSS;0.746;0.01483376;Red;5
L1 MSS;0.747;0.013469736;Red;5
L1 MSS;0.748;0.011594203;Red;5
L1 MSS;0.749;0.010230179;Red;5
L1 MSS;0.75;0.009036658;Red;5
L1 MSS;0.751;0.009207161;Red;5
L1 MSS;0.752;0.00797954;Red;5
L1 MSS;0.753;0.006547315;Red;5
L1 MSS;0.754;0.005882353;Red;5
L1 MSS;0.755;0.003324808;Red;5
L1 MSS;0.756;0.001278772;Red;5
L1 MSS;0.757;0.000511509;Red;5
L1 MSS;0.758;0;Red;5
L1 MSS;0.759;0;Red;5
L1 MSS;0.76;0;Red;5
L1 MSS;0.761;0;Red;5
L1 MSS;0.762;0;Red;5
L1 MSS;0.651;0;Near Infrared 1;6
L1 MSS;0.652;0;Near Infrared 1;6
L1 MSS;0.653;0.000505988;Near Infrared 1;6
L1 MSS;0.654;0.006915163;Near Infrared 1;6
L1 MSS;0.655;0.009107775;Near Infrared 1;6
L1 MSS;0.656;0.011300388;Near Infrared 1;6
L1 MSS;0.657;0.013155675;Near Infrared 1;6
L1 MSS;0.658;0.013493001;Near Infrared 1;6
L1 MSS;0.659;0.013661663;Near Infrared 1;6
L1 MSS;0.66;0.014167651;Near Infrared 1;6
L1 MSS;0.661;0.014336313;Near Infrared 1;6
L1 MSS;0.662;0.014842301;Near Infrared 1;6
L1 MSS;0.663;0.016866251;Near Infrared 1;6
L1 MSS;0.664;0.017709563;Near Infrared 1;6
L1 MSS;0.665;0.018890201;Near Infrared 1;6
L1 MSS;0.666;0.019564851;Near Infrared 1;6
L1 MSS;0.667;0.020745488;Near Infrared 1;6
L1 MSS;0.668;0.022600776;Near Infrared 1;6
L1 MSS;0.669;0.024287401;Near Infrared 1;6
L1 MSS;0.67;0.026480013;Near Infrared 1;6
L1 MSS;0.671;0.028335301;Near Infrared 1;6
L1 MSS;0.672;0.031033901;Near Infrared 1;6
L1 MSS;0.673;0.034744476;Near Infrared 1;6
L1 MSS;0.674;0.039129701;Near Infrared 1;6
L1 MSS;0.675;0.045032889;Near Infrared 1;6
L1 MSS;0.676;0.050767414;Near Infrared 1;6
L1 MSS;0.677;0.05650194;Near Infrared 1;6
L1 MSS;0.678;0.064935065;Near Infrared 1;6
L1 MSS;0.679;0.079777365;Near Infrared 1;6
L1 MSS;0.68;0.093776354;Near Infrared 1;6
L1 MSS;0.681;0.115196492;Near Infrared 1;6
L1 MSS;0.682;0.13391803;Near Infrared 1;6
L1 MSS;0.683;0.152976893;Near Infrared 1;6
L1 MSS;0.684;0.173047731;Near Infrared 1;6
L1 MSS;0.685;0.19851577;Near Infrared 1;6
L1 MSS;0.686;0.230055659;Near Infrared 1;6
L1 MSS;0.687;0.256535672;Near Infrared 1;6
L1 MSS;0.688;0.289762186;Near Infrared 1;6
L1 MSS;0.689;0.3216394;Near Infrared 1;6
L1 MSS;0.69;0.361612414;Near Infrared 1;6
L1 MSS;0.691;0.385899814;Near Infrared 1;6
L1 MSS;0.692;0.416427728;Near Infrared 1;6
L1 MSS;0.693;0.454376792;Near Infrared 1;6
L1 MSS;0.694;0.481700118;Near Infrared 1;6
L1 MSS;0.695;0.517287907;Near Infrared 1;6
L1 MSS;0.696;0.554730983;Near Infrared 1;6
L1 MSS;0.697;0.577163097;Near Infrared 1;6
L1 MSS;0.698;0.609377635;Near Infrared 1;6
L1 MSS;0.699;0.642098162;Near Infrared 1;6
L1 MSS;0.7;0.666385562;Near Infrared 1;6
L1 MSS;0.701;0.702310676;Near Infrared 1;6
L1 MSS;0.702;0.725754765;Near Infrared 1;6
L1 MSS;0.703;0.751391466;Near Infrared 1;6
L1 MSS;0.704;0.779220779;Near Infrared 1;6
L1 MSS;0.705;0.803339518;Near Infrared 1;6
L1 MSS;0.706;0.819193793;Near Infrared 1;6
L1 MSS;0.707;0.835048069;Near Infrared 1;6
L1 MSS;0.708;0.855793557;Near Infrared 1;6
L1 MSS;0.709;0.87350312;Near Infrared 1;6
L1 MSS;0.71;0.894248609;Near Infrared 1;6
L1 MSS;0.711;0.917861359;Near Infrared 1;6
L1 MSS;0.712;0.930848372;Near Infrared 1;6
L1 MSS;0.713;0.941305448;Near Infrared 1;6
L1 MSS;0.714;0.948726598;Near Infrared 1;6
L1 MSS;0.715;0.956653736;Near Infrared 1;6
L1 MSS;0.716;0.965424186;Near Infrared 1;6
L1 MSS;0.717;0.973519987;Near Infrared 1;6
L1 MSS;0.718;0.978748524;Near Infrared 1;6
L1 MSS;0.719;0.985326362;Near Infrared 1;6
L1 MSS;0.72;0.990048912;Near Infrared 1;6
L1 MSS;0.721;0.992916175;Near Infrared 1;6
L1 MSS;0.722;0.9959521;Near Infrared 1;6
L1 MSS;0.723;0.9973014;Near Infrared 1;6
L1 MSS;0.724;0.99932535;Near Infrared 1;6
L1 MSS;0.725;1;Near Infrared 1;6
L1 MSS;0.726;0.999494012;Near Infrared 1;6
L1 MSS;0.727;0.99932535;Near Infrared 1;6
L1 MSS;0.728;0.999662675;Near Infrared 1;6
L1 MSS;0.729;0.998988025;Near Infrared 1;6
L1 MSS;0.73;0.99797605;Near Infrared 1;6
L1 MSS;0.731;0.997132737;Near Infrared 1;6
L1 MSS;0.732;0.993422162;Near Infrared 1;6
L1 MSS;0.733;0.991398212;Near Infrared 1;6
L1 MSS;0.734;0.9878563;Near Infrared 1;6
L1 MSS;0.735;0.981615787;Near Infrared 1;6
L1 MSS;0.736;0.978242537;Near Infrared 1;6
L1 MSS;0.737;0.974025974;Near Infrared 1;6
L1 MSS;0.738;0.968966099;Near Infrared 1;6
L1 MSS;0.739;0.964580874;Near Infrared 1;6
L1 MSS;0.74;0.959352336;Near Infrared 1;6
L1 MSS;0.741;0.955304436;Near Infrared 1;6
L1 MSS;0.742;0.951931186;Near Infrared 1;6
L1 MSS;0.743;0.947039973;Near Infrared 1;6
L1 MSS;0.744;0.943160735;Near Infrared 1;6
L1 MSS;0.745;0.93877551;Near Infrared 1;6
L1 MSS;0.746;0.935739585;Near Infrared 1;6
L1 MSS;0.747;0.932872322;Near Infrared 1;6
L1 MSS;0.748;0.928824422;Near Infrared 1;6
L1 MSS;0.749;0.925619835;Near Infrared 1;6
L1 MSS;0.75;0.922752572;Near Infrared 1;6
L1 MSS;0.751;0.918704672;Near Infrared 1;6
L1 MSS;0.752;0.914825434;Near Infrared 1;6
L1 MSS;0.753;0.911114859;Near Infrared 1;6
L1 MSS;0.754;0.907572947;Near Infrared 1;6
L1 MSS;0.755;0.904705684;Near Infrared 1;6
L1 MSS;0.756;0.901163771;Near Infrared 1;6
L1 MSS;0.757;0.898296509;Near Infrared 1;6
L1 MSS;0.758;0.896272559;Near Infrared 1;6
L1 MSS;0.759;0.893573959;Near Infrared 1;6
L1 MSS;0.76;0.892561983;Near Infrared 1;6
L1 MSS;0.761;0.890875358;Near Infrared 1;6
L1 MSS;0.762;0.890200708;Near Infrared 1;6
L1 MSS;0.763;0.890200708;Near Infrared 1;6
L1 MSS;0.764;0.892055996;Near Infrared 1;6
L1 MSS;0.765;0.893742621;Near Infrared 1;6
L1 MSS;0.766;0.895935234;Near Infrared 1;6
L1 MSS;0.767;0.898127846;Near Infrared 1;6
L1 MSS;0.768;0.902007084;Near Infrared 1;6
L1 MSS;0.769;0.904199696;Near Infrared 1;6
L1 MSS;0.77;0.906729634;Near Infrared 1;6
L1 MSS;0.771;0.910102884;Near Infrared 1;6
L1 MSS;0.772;0.913982122;Near Infrared 1;6
L1 MSS;0.773;0.918030022;Near Infrared 1;6
L1 MSS;0.774;0.92190926;Near Infrared 1;6
L1 MSS;0.775;0.92460786;Near Infrared 1;6
L1 MSS;0.776;0.926969135;Near Infrared 1;6
L1 MSS;0.777;0.931860347;Near Infrared 1;6
L1 MSS;0.778;0.934896273;Near Infrared 1;6
L1 MSS;0.779;0.937088885;Near Infrared 1;6
L1 MSS;0.78;0.93742621;Near Infrared 1;6
L1 MSS;0.781;0.933715635;Near Infrared 1;6
L1 MSS;0.782;0.933040985;Near Infrared 1;6
L1 MSS;0.783;0.92393321;Near Infrared 1;6
L1 MSS;0.784;0.917524034;Near Infrared 1;6
L1 MSS;0.785;0.911283522;Near Infrared 1;6
L1 MSS;0.786;0.891212683;Near Infrared 1;6
L1 MSS;0.787;0.87957497;Near Infrared 1;6
L1 MSS;0.788;0.865744645;Near Infrared 1;6
L1 MSS;0.789;0.846685782;Near Infrared 1;6
L1 MSS;0.79;0.816495193;Near Infrared 1;6
L1 MSS;0.791;0.80148423;Near Infrared 1;6
L1 MSS;0.792;0.770787654;Near Infrared 1;6
L1 MSS;0.793;0.737392478;Near Infrared 1;6
L1 MSS;0.794;0.711587114;Near Infrared 1;6
L1 MSS;0.795;0.683083151;Near Infrared 1;6
L1 MSS;0.796;0.653229887;Near Infrared 1;6
L1 MSS;0.797;0.626075223;Near Infrared 1;6
L1 MSS;0.798;0.589306797;Near Infrared 1;6
L1 MSS;0.799;0.565694046;Near Infrared 1;6
L1 MSS;0.8;0.523359757;Near Infrared 1;6
L1 MSS;0.801;0.483386743;Near Infrared 1;6
L1 MSS;0.802;0.442739079;Near Infrared 1;6
L1 MSS;0.803;0.418451678;Near Infrared 1;6
L1 MSS;0.804;0.394164277;Near Infrared 1;6
L1 MSS;0.805;0.365828976;Near Infrared 1;6
L1 MSS;0.806;0.345758138;Near Infrared 1;6
L1 MSS;0.807;0.312868949;Near Infrared 1;6
L1 MSS;0.808;0.279642435;Near Infrared 1;6
L1 MSS;0.809;0.26648676;Near Infrared 1;6
L1 MSS;0.81;0.229886996;Near Infrared 1;6
